F,I_in,K_I,K_S,S_in,Y_XS,k_P,k_d,mu_max
0.19735910870138335,12.399047121215492,0.17239356252602545,0.16366687683304243,532.2391561579916,0.4769263924500484,0.05858865022538864,0.016211355265292896,0.741310689574321
0.16643550796041515,8.711115497043771,0.0640193259156498,0.1954321993102131,509.08218060544107,0.43358141906342873,0.040721554280734026,0.011241845911365664,0.5462415332297663
0.09692458920796479,6.805513708689888,0.10227075048847675,0.1884693545105544,477.3900200122387,0.5175721706412304,0.05487601575531625,0.008093241358071705,0.6147307030948991
0.05685492175109361,11.578387644338338,0.08443403635493542,0.08930825412376217,497.9562372822283,0.5620773583136114,0.03444509248949266,0.01691451985638145,0.7754534234307262
0.11545574546648975,13.399989665673663,0.1955669881909059,0.07839646267463582,415.6199475816604,0.43340059834492983,0.032936800375916515,0.017443993149653014,0.432451882505016
0.10616051030904153,13.64845497986163,0.15544831940253656,0.06385591172280575,403.3782415888344,0.44888025508694046,0.041717716547286066,0.006745575746829784,0.6840859405549302
0.08609864196895839,14.508891872740314,0.10363949798225044,0.10620363168272363,513.703159657756,0.5009998306329533,0.05104127412098796,0.008519859184070947,0.5588240802279998
0.06059365462732928,14.351978428072986,0.122061225282062,0.1590543939486689,405.5642625912184,0.5651632259833012,0.05450608248784067,0.0070108072349797535,0.702587296893171
0.09130774411687552,10.087707818088354,0.08883092934056849,0.14752456155626198,489.9780716256048,0.49691266194295625,0.038831468367037304,0.016620261663584754,0.6091050553306662
0.11695310307245346,10.832776041426984,0.05171823866059769,0.07849560472764001,431.02323394127353,0.5896642808930561,0.030399164290231127,0.01577077099494751,0.5564357367990864
0.15323166250405099,8.53786145782135,0.10678631458005056,0.1964166120324507,425.3316467273201,0.4217074828268603,0.048191270970595834,0.010207645891044868,0.7249060516854564
0.15979926202323963,14.822079913195575,0.13733114607822,0.16019398046193928,538.3944536804868,0.4774311289581406,0.04902886794275038,0.01585796186719537,0.6276987395846517
0.18314809620963501,10.682280804209638,0.08021035670426759,0.07574704211275046,456.2592927080559,0.4687652281457648,0.04214560134298366,0.015796513791368098,0.6744801319063387
0.06905949170066036,9.357859394348559,0.12898860887487562,0.1976346897988135,405.87376943138133,0.48691302560945676,0.04480450967889987,0.01086386367399971,0.6798651924614101
0.1449096810622883,13.800321899342062,0.1710528731787145,0.19953750226909212,482.3068289462442,0.5107186107448993,0.06151234248870313,0.009375384616072208,0.7603826995369967
0.06609515200625143,12.6221338598859,0.09294970389004753,0.16004696190156747,554.265171029158,0.5770705771478829,0.04641219605121168,0.01261924449199861,0.5754503450823134
0.1227605192721682,6.080828348309724,0.1920217651965721,0.13562591727693213,508.8585635337314,0.5046445986340601,0.044395620575860856,0.015040925994085717,0.4968965890062058
0.19046660979459323,7.687956059283644,0.08515434196326561,0.15942804808784325,470.5092594975127,0.47756573589526674,0.03067489105435708,0.005237172087218949,0.6539057643725833
0.13241578920238373,12.345988609697685,0.05198031919495808,0.1888118405091227,489.34393123095884,0.5452959153041639,0.053938966456279096,0.019801563117524998,0.521261130622404
0.14826955925219906,6.57812830752124,0.19587988556187336,0.08867213304735275,476.9895208111426,0.4950037618104825,0.06450270504931185,0.00976604745544551,0.5294079742497135
0.10373841564879648,10.24260131038931,0.09876538945248794,0.11590462657280957,547.0645556880993,0.5551523627020609,0.032172819050155524,0.017509165197876667,0.6937357029382254
0.07407285044188626,9.997970143554722,0.054949443542284516,0.06314136947999195,538.0879560377014,0.5123766370102305,0.05971930253993259,0.009281408436289856,0.4710456936719923
0.11086047282077677,13.600539433171107,0.17893496819075994,0.1327070129820494,440.29382013586974,0.4108013926943938,0.039632349041199694,0.016993795657606177,0.7427083993400796
0.1545718270762494,10.715983271692853,0.14139701691286422,0.08828354229254051,433.54992947281994,0.5965754630803463,0.035627472706224676,0.009441617317151693,0.7269178680483872
0.17102057794590242,13.31822701694466,0.16426051201425923,0.1725286680950322,419.62343322692726,0.40783404035148957,0.03427669067733728,0.011962104694837758,0.5818120782335923
0.1736072295455081,6.527303188378229,0.12174910610072637,0.10298853597578739,485.10441849008674,0.5078246647182324,0.04194545901955313,0.013162475193145944,0.47900664866310516
0.16937021807515096,13.750835296343638,0.13991059030302844,0.17739061800978623,593.5652181350417,0.5203698042470289,0.05208516629070639,0.009653916711405901,0.7704262530828445
0.196001488890453,13.165519481807342,0.07854071857505326,0.10145191339050127,575.9660680670456,0.4633298458983033,0.0385100170204528,0.013168815994798692,0.7560300809989012
0.1963407134910759,5.496508370064101,0.15924300815818218,0.1652614050659592,400.0782720376439,0.550139170944091,0.04798415589382275,0.016148373235962205,0.5145262481783714
0.0951787432372734,13.182540450426782,0.09122213279634786,0.054690420341999876,531.5071662164555,0.5172990303533198,0.06187298052787998,0.010248800403132655,0.7451447801007348
0.1871261252715587,13.696861749513259,0.11530469398421869,0.10572156315154373,405.5231625474505,0.5679828948935727,0.04155787751799639,0.007919842630548249,0.6919879982198218
0.14307653170813212,7.691437152271875,0.1295556967471459,0.0607682672933599,467.7318828857051,0.5048493263515917,0.06817536473172124,0.011549011890346957,0.7970972677302418
0.13916112793900387,12.95947446119202,0.11559638175602761,0.19380375004056655,525.8982248663247,0.5455467139313398,0.05204553761647904,0.007404799242892707,0.47356863055159537
0.1502356671783714,7.429019104950582,0.08761680015418931,0.087374664115471,469.20834410750297,0.5025093245423474,0.05221267935572503,0.015808008139682618,0.5254097376410691
0.15731454598872044,12.91968352074957,0.07303068852688593,0.08074544241504353,403.3353749039571,0.5586244823545559,0.03420145296326574,0.006853742201871611,0.7889048119314582
0.09770074367299433,9.054077281080481,0.08185125507822932,0.1013394685157627,464.5430396236353,0.5744229430807629,0.043334462359127066,0.005380703038784776,0.6729042196799835
0.1233182394555134,5.542693924630071,0.1780477339540607,0.11417847742441153,592.1019321213546,0.5410691477823797,0.05835814714455675,0.01685733401532605,0.48111210251574743
0.11046693202461326,10.874125718734653,0.1132620308318852,0.08414271791867162,441.34275458987406,0.5035576077606325,0.06311179264396527,0.019677329753942773,0.4204566754064705
0.05422696797170422,14.407511137024335,0.12114651588258941,0.10009836887994183,499.9677333907069,0.5326804017568378,0.044372615392543856,0.008186585838429976,0.7342138180563588
0.11961562101301314,13.807829066522716,0.06814070454017844,0.13130472213980343,472.5636011865138,0.40475648460556185,0.030475281167716462,0.013112713944154898,0.40496480828126147
0.12431497650554162,5.412408751515622,0.18948488415880183,0.15451269205652973,554.9603537395533,0.5681527298748466,0.06323356821040504,0.014829008208836859,0.6256632453066322
0.07332395631711708,12.18909078155372,0.1977702915315665,0.10063678375388205,500.108449921194,0.49521969620986145,0.03808367195025398,0.018229802444405425,0.6412137506819713
0.11476038646087819,9.322245513357382,0.059064150484830095,0.17362695770809183,420.48547502604595,0.4366328693759684,0.06474078532699964,0.01716064380403952,0.44543285247032327
0.0738935864664861,8.64210882876343,0.11849671675970727,0.19479282989828606,533.9888338918543,0.40759898398425004,0.041476896014524915,0.013332881393354524,0.5818327921744
0.10053510086479964,10.857385882242504,0.16586919907229214,0.0604102510122642,416.84129461310226,0.5215253414479145,0.06409126529043363,0.013972603556724531,0.400796697468068
0.11525307361762119,5.709023310861064,0.1874112154817889,0.09756467088237714,510.7654077905364,0.4214308452630951,0.04408497121673912,0.012388266485783624,0.792923200639358
0.16226918587501857,10.285437383064533,0.1857410691741564,0.15336464954695023,538.818627816227,0.5144363093826679,0.03798150358133435,0.007483164440738784,0.5028413485308312
0.11917370387599512,11.266332255627002,0.15975578756884823,0.06451297222270667,523.4288045326283,0.46220304069586904,0.06859638625075318,0.010826139229957617,0.7800644843741824
0.17251078222723354,8.906448807230003,0.1903759865397026,0.06605572630527157,507.81418347649253,0.4361668748838303,0.032535250348548636,0.018259311885361142,0.6963332384754789
0.07965498264268722,8.871903228385506,0.1279751164815608,0.0935292023069538,538.5727581211759,0.5265850418338167,0.06427732444273546,0.014265155451354598,0.7415943376605306
0.05052807227548201,7.6353566724310316,0.11359427370872603,0.10787055385044066,436.5074437929587,0.47321421231216115,0.05872674978002621,0.005527208536607364,0.402858415244923
0.06254891285292842,5.380842230148888,0.09961493959296025,0.08448564196902564,535.4717427776375,0.45270050744081003,0.05213763870129935,0.00586906604463692,0.7391480910674737
0.08030744933432793,8.548140268991745,0.17270335829309047,0.09681481560315333,539.7123983645702,0.45868888142592296,0.03279618438352436,0.019842505702702094,0.4784110183992402
0.10072886667798542,5.381314269674833,0.16464706293471637,0.05538109272062683,518.8873585470824,0.40459402258916166,0.04543290324402637,0.012841217783309523,0.46005637150990775
0.15369359769601218,8.029127902407271,0.14109463770427802,0.1909621366959382,436.1754651384011,0.4125955080865933,0.054479780177617246,0.016096211087854632,0.4038818644174293
0.11063750861691374,5.246229289161393,0.07026490074757256,0.14228471169822873,522.6526200673031,0.4427551201102633,0.04519740668518823,0.019979276149271002,0.5572136223041991
0.1957673275019105,10.09873289304448,0.12800570523503746,0.06887805960491901,569.385856184778,0.5140907317563218,0.0417563744211981,0.01884963589071382,0.44370988584837856
0.11212896744898068,8.554724664086454,0.10454423718159903,0.0567079701250562,543.7497119110604,0.41824213329414645,0.06973324738094516,0.00646357246016958,0.624194139887763
0.11683649989467254,10.504060525916653,0.09683597593839544,0.15434424091838783,488.15452708285466,0.5782427695615515,0.048506973510298146,0.015020434153093565,0.6528474354562861
0.08484229954638628,6.735896188106347,0.1697316172787292,0.08083606317233426,467.0323841237621,0.4992580786934404,0.03868880140754122,0.013255966088648659,0.633314562246506
0.059818078068827524,13.707477659396991,0.10756016207694591,0.17543994230107168,582.6350063690362,0.5442925747602003,0.03745157814428095,0.015172031749131995,0.4064586136073644
0.0840935599684324,7.8678366666199935,0.12184938729997916,0.06383804577259748,587.1141095496572,0.45915820657027673,0.0387753583526521,0.013523054768838475,0.5340732284979859
0.1088005653942587,6.499096051628953,0.17446359031587327,0.14335512628626346,455.0619543541266,0.5504141835337698,0.05573833077044099,0.013023043650710778,0.4611881505289679
0.08870557136728044,12.814138191079204,0.18681785265920664,0.1700261550138416,509.73060950827124,0.5021117357220657,0.04353896762731714,0.01545197306776518,0.42841826799953975
