F,I_in,K_I,K_S,S_in,Y_XS,k_P,k_d,mu_max
0.1659677692621317,6.3663278883158725,0.14966150985713608,0.05065091691480711,498.8144843458622,0.43198393185052103,0.05182270725165024,0.014946504418464568,0.45207411360659944
0.1679953508973704,9.980779419939484,0.08432788426956471,0.11552439033052547,587.4418863120131,0.4665779186917863,0.046975265471510694,0.013136583850172214,0.5986012097947497
0.06589504425707794,6.093285716835134,0.08403813670465485,0.10478468824265437,442.050859284535,0.4374758204638592,0.060739443347441954,0.008838880637071923,0.49160111387258265
0.1605599964264117,9.378474013362752,0.15953835328473598,0.06855207717078075,509.5018303582091,0.4620243468665289,0.030633091799649848,0.013281079753302599,0.4663932566314298
0.06779947080635942,11.569903936461028,0.19023378121898282,0.06018701902278624,546.8311671168516,0.5591751494574767,0.06550436506070037,0.005543657556606783,0.6256462492997406
0.19935213828018594,6.226789907688658,0.11095767482757596,0.13833936864640056,436.18329084441586,0.504054721676761,0.046898854021539496,0.005901290475476611,0.6687657364240982
0.19705754176147072,11.077068027546787,0.08152631808009125,0.1343471934805036,435.2161402303629,0.575405695864489,0.057319717228874106,0.00950512291174423,0.603448020746612
0.12981224579274936,11.402102168818145,0.05937462549962008,0.07349599458096902,576.6298696065796,0.46405098603639433,0.05302496572547581,0.01878327272833738,0.7298607191697186
0.1831527129627215,5.362156392464482,0.061690647239027854,0.1977572323164592,587.1822592395155,0.45720470630429805,0.04367360533434679,0.013495254215917313,0.6022105828024804
0.07700896483993593,5.235929742392532,0.11875832474452828,0.16349920235808163,562.9275549991995,0.47142667652043874,0.0491618189454549,0.007129655241160623,0.6185138944785584
0.13408283824485823,5.127666522813877,0.07312007869444548,0.17729137772829878,485.1363289062433,0.44628090305418233,0.03141458577970791,0.014572009596564652,0.7481896442448526
0.06933831799614011,6.922365144357783,0.12329382288078972,0.13023866936716272,482.96399774284885,0.47565413364308873,0.06997858470477412,0.019817752906335577,0.6948439806880184
0.17454997533458982,11.176677690437439,0.13076523832341383,0.19016707109027592,402.64324953615096,0.4795310489552603,0.04478229537564728,0.010419450430923797,0.7153291576386447
0.06356700848201265,11.548398348977308,0.19915648818685955,0.1763376977310201,421.9720885275644,0.5361763576068403,0.05271822369702692,0.012103204485294358,0.537328100490451
0.17327342393368958,5.028419129042911,0.09573331068574406,0.1210740522305503,573.8578008474269,0.5489556847148652,0.0323028401872332,0.019145976539987206,0.6659277043930969
0.06460943855521868,13.204919063428978,0.06053337534773872,0.08013744099053594,533.0896310232258,0.5552499913155875,0.043705683310422114,0.018339516531508365,0.733706696129704
0.14346170743675676,12.055274508376655,0.050835725904898016,0.13478870680977695,434.5245177948076,0.4436802681239333,0.06371201913536101,0.007538213202463192,0.6974190113661094
0.08028980332916522,7.841094509205931,0.09403048961574123,0.12456858203468746,583.5948901207913,0.4938658274095013,0.03539179936852981,0.010813619409886992,0.5982567993710857
0.17936034012547764,13.385978424924188,0.10010400030652067,0.11286737362309153,502.22140927081074,0.5532315207735287,0.05202911352853713,0.014499119894195663,0.7776152353620535
0.131687421520034,5.987059886636942,0.13794161136221908,0.0991985315392939,594.1493158222689,0.48394958547217193,0.05877186407158372,0.010811045005131413,0.5926987907671861
0.08879551049457211,9.378022706319705,0.10288542404949999,0.1901879666127559,539.6224963240755,0.5332631736571161,0.06062911122018,0.006463878622095121,0.45983674316939055
0.05819494333761641,8.751868504356143,0.14522448980216465,0.1754752186258377,518.2366541894025,0.4733754138712495,0.036969010444792866,0.017827412210741262,0.4041416008698666
0.14730574545427538,9.76364460448433,0.07437327281783652,0.09800044448876061,526.7249674014054,0.43010818160929004,0.041242678770181104,0.012375020243907926,0.5192984701540599
0.06813317598544102,6.394806168400077,0.18459142984806914,0.1252097240857764,539.7206915974311,0.47984779646805775,0.06813489507788129,0.007836084918710186,0.7026803799791014
0.06437633588040013,14.20778215617276,0.11648063022524441,0.16821398220430417,402.6326190831756,0.5947877438538319,0.04674454588265849,0.005126560008141209,0.661138363322435
0.07199434277166855,10.51917925379269,0.10296648437841005,0.11181245379723827,474.1553240405707,0.40714444138183553,0.0639701250363674,0.006156689251326335,0.7141642775611718
0.061196308701154,7.067333191356725,0.11457535646725024,0.17029767778967758,515.276671819676,0.5189965333050579,0.06457528817506886,0.007069090917847208,0.5182824510684502
0.08374776763150078,14.452390273815595,0.10761490578767524,0.15768646688965693,459.18956748275616,0.40612642424476064,0.06930857781629673,0.013530558130865646,0.7308455080946372
0.1100716253880134,10.638859567782424,0.16247995502402127,0.13752137188441155,558.0905065411343,0.5045072153335579,0.05174826172124879,0.017710013600096296,0.4769075228396947
0.14083785891483105,14.545491323454115,0.19157962312749482,0.08650385149100812,525.291687969929,0.5548399567486111,0.06103255728511621,0.008350773798204906,0.6998906777722043
0.1804618652286782,6.670645502414062,0.1196793388812639,0.1559899324269059,415.3134848844308,0.5858411967807464,0.03126533852757046,0.009458090158873667,0.76032683781727
0.13738172720938902,14.012088366990852,0.17199777364998953,0.18037411729037794,440.02794362764024,0.4250506243837323,0.03673767070185372,0.007198742540868605,0.7494322912250244
0.14886453523903942,12.622638344713462,0.16393434593502984,0.14914317074315459,545.0768727157167,0.4024075816305316,0.05574054955315295,0.008341581376056314,0.6617629328393725
0.17476440995293413,6.36302865181597,0.0546878057782329,0.09545594162404547,433.12614125663515,0.46512282655712345,0.05077633575027916,0.005780728741016446,0.5798195961958086
0.14399480260994074,5.500561453935159,0.08794313802892743,0.08717983223883172,561.3168666111908,0.4690946217931819,0.06780959292128436,0.011116988060381559,0.4796517890127798
0.14943547387558184,8.03090655142707,0.1983858766659531,0.06300744825204349,538.1705929032157,0.5586882203373013,0.04230788270877883,0.011172467987027203,0.6270140320309157
0.1423566399558695,9.574371611643137,0.05888036301501001,0.15787065618656868,526.7273847631191,0.4719894011231233,0.0548763112902246,0.0071261050295798045,0.4508761094412105
0.19497029542484406,9.126789519334963,0.08834483405394641,0.11569379016437056,456.88476976876944,0.4216353570542469,0.045260780974213904,0.011355162640213884,0.4707734211775506
0.10302490148668389,6.569259874822605,0.0622127829148827,0.1633208426301238,422.93840532464054,0.44144790476528717,0.03237368264204062,0.018761717299867656,0.4722353653218068
0.05267587464546113,6.554947153343251,0.0694828019442735,0.19381948739274873,563.3543130032506,0.46696534458451644,0.04219125591438104,0.010265777228345008,0.6906917086655078
0.19415496115434538,13.131549731637033,0.12745843402203166,0.11698414731311028,458.3081626293525,0.5102570742051589,0.03598983286748869,0.010684804874881848,0.40292435034845786
0.12808775439655276,7.825742449973319,0.06994327272087637,0.13729872083312505,465.59588233747115,0.5991173547142615,0.03464790424287006,0.014133126397919943,0.7317631298161005
0.07038599795758305,11.417298394829885,0.10717212276550275,0.1439137472280819,424.18073795994826,0.4078674168560661,0.042218951004075495,0.007881718306645625,0.40624523552851777
0.12864595083887428,5.816628259249702,0.18974386469613608,0.08368255829486371,597.294186417819,0.45970128325882176,0.06717133159742744,0.00995185048136287,0.777580618714848
0.13710312016820356,14.307929901861792,0.09655770192794458,0.1434516315800617,555.0624705043983,0.5904769631843219,0.038304185065858025,0.017033740710406236,0.6592783894014176
0.09063203823528956,5.685978545189242,0.08390817241812747,0.14591505789570364,511.6596070218841,0.469366601034233,0.03868833534712024,0.013114870631132761,0.47899280226202534
0.0861158075400022,9.029316491411173,0.1593004842123702,0.1581921248166109,559.5727785952403,0.5368325425018589,0.03980574551962088,0.01033649883827202,0.6970909926768096
0.1520628311608691,5.482101912551954,0.07264752652751172,0.10156854997721307,498.0439872710657,0.4665847864826889,0.04574379047626894,0.010198260613869305,0.7940260698144206
0.10997401071244167,13.006746297657491,0.11450561812390937,0.056145454453688876,471.14442128794894,0.5826634606034952,0.05514763627958353,0.016287191727930795,0.5109667570146936
0.1608234388455041,13.47534423680951,0.12980850063405486,0.15535987826677636,520.2715490553544,0.5324624802493237,0.0668157273820679,0.016370022937899645,0.6889417059142997
0.15784104049731656,13.9047101895197,0.11049431339374877,0.12005712549430876,514.667899854558,0.4995254932972155,0.05863203720343959,0.0068645771882452815,0.5361852147550085
0.09243306876591209,9.69418463658294,0.1697148331735624,0.17533340943363157,571.290405324371,0.47306607028292497,0.05198401164034504,0.00833016173181868,0.5642927535354898
0.06798210008501618,9.870854376038324,0.12373629152716145,0.13427814234333096,442.3381824086714,0.5815421062239293,0.030597559218146112,0.018569641276343425,0.40168034671721725
0.05734570340395096,11.349547974065631,0.052953991166558294,0.16241223366692747,593.6878522160704,0.4425747589145816,0.05594839293292979,0.0062349738870870934,0.7021048914837427
0.14854293369657784,8.316195932141927,0.18737217841168147,0.14374932142627067,456.110947841861,0.4018558622299621,0.05333987657595968,0.018338766564467923,0.5892713592062258
0.08196278962640968,10.161096983601324,0.12886970238319762,0.0693514862864655,549.3073978399772,0.529724401361845,0.0492396521480743,0.01421382519352292,0.6232983988129162
0.11883446324824183,6.815619567047504,0.12015792991928295,0.17974334149031612,401.99619497406576,0.4373488117486806,0.05542599149949871,0.006097673603119271,0.6120673138282389
0.05243918511579056,6.428495596938096,0.09017016962081112,0.08265948834415604,463.65716693212323,0.4711138070816928,0.06359361877848163,0.017447510486146085,0.7361743456369177
0.13881181974802154,8.05477942468667,0.07695546465686327,0.05676199391938326,482.6089386659818,0.4768415753447667,0.04473448939935146,0.008168406510190154,0.6451814254595089
0.12835239461200143,6.99367713139853,0.18360920697062466,0.17714353970077407,560.1657228860704,0.5677230647723592,0.03987097134645012,0.012072443848151732,0.48657200345821683
0.1332528495875926,13.859343975825464,0.07834299727126016,0.11781878970511461,445.5192994142965,0.48371763638617693,0.05943397334236046,0.011677076814541977,0.7656363110995694
0.09875596081347976,5.965780673109298,0.1060633896636437,0.059867693712698095,444.6142169111138,0.45692996397661084,0.0463260218105863,0.01934468622446643,0.606467894889777
0.1848851334986732,11.48284527393383,0.18900088478209898,0.19003852347943168,594.2001366266343,0.4816291075327939,0.041475099871669883,0.012876214595250037,0.6154162694972856
0.15549536401915565,12.706250193434927,0.06943613608129803,0.18336889774012666,534.821813305132,0.4298876233700415,0.045600224650048454,0.014935539519391465,0.4633586461022788
0.13448240073401158,11.761910022925086,0.19118177235069206,0.06466171041403918,572.9071308654904,0.5385946741999253,0.042803527169085344,0.005176178952064233,0.7152228149115121
0.13428603475308926,12.061384094596336,0.1485718609166734,0.18989058131851072,564.3042885770757,0.586026501695092,0.0442688927848479,0.010233916784870836,0.7179096258585306
0.16903866092592934,14.878907267245797,0.16855887818977672,0.06816154540894515,564.6990466783559,0.43837007709051956,0.06738814824560405,0.015047895804935419,0.7033492143069421
0.13849993969051536,8.465812286275833,0.0523869112436077,0.15264661075947775,491.920405424485,0.4191671910621087,0.05098903546705968,0.011168863327214517,0.4894041011105063
0.0655786183882009,14.931813840977718,0.12228263999534808,0.1638427622261746,519.1098929208796,0.5122598822826493,0.053041456119020405,0.01072578653421458,0.7314561698328564
0.11766235670967155,7.506846664318002,0.16003108571980248,0.11813076840909136,553.4088665427188,0.5317940270964523,0.03430187876543386,0.013566632609995431,0.5974762450226062
0.12530973419370228,8.3761043168354,0.1159286746139198,0.09561760450502045,537.8944776700976,0.5435402046681486,0.04561314556768125,0.015620113659170532,0.4934434688202184
0.18021681618607505,10.870650848284642,0.1561410007090739,0.06265710800401131,479.67057012322664,0.5839040191337448,0.054144798480825644,0.006990534171149913,0.41850508834922673
0.09835455697632398,11.827281339334949,0.0998432301503365,0.11972629786710808,574.4616926693258,0.43246569740593965,0.05215924191939425,0.010559666616169016,0.6506824526316817
0.1983603683111877,14.50666853368248,0.05112976311002701,0.10776830977833883,582.207948471945,0.4143884210676239,0.06135372723280048,0.0068857060774919765,0.5147084845729785
0.1207611330594457,13.760768966419171,0.1352594833997839,0.17111170259332004,407.5417318691802,0.45088580390375904,0.05342520225224323,0.013122292941201763,0.45892759471952194
0.1942675206051533,5.457273590832146,0.15324035884724907,0.18227407628618636,570.5462537726995,0.522288154904851,0.03842790744825207,0.016261317368444352,0.5917897466031055
0.08585293764258592,5.055228785740367,0.08797380002417983,0.10720935036039256,508.33916486403893,0.46838855542770286,0.06932218908321106,0.019415354724366833,0.40514416941433684
0.11531795117881088,10.838351182334701,0.19786009049171632,0.07865663434886822,535.3685359978538,0.5759000918321086,0.04631134360090379,0.01627508301373545,0.759797144921812
0.08872454040784516,10.866625174566982,0.17395147768208374,0.18181762657217976,559.3729143987875,0.4839149136548546,0.054194068283939724,0.01536833875986703,0.4187811164974422
0.06917871246983964,9.451100201947725,0.1376789851078966,0.10821896897737202,573.465756558028,0.533915899234227,0.06495271520549543,0.0054861542794548464,0.6619170722108136
